Date,SKU,Category,Price,Sales,Stock,Promotion
2025-10-30,SKU006,Vegetables,20.57,99,81,0
2025-10-31,SKU006,Vegetables,19.29,101,79,0
2025-11-01,SKU006,Vegetables,20.32,83,97,0
2025-11-02,SKU006,Vegetables,20.71,101,79,1
2025-11-03,SKU006,Vegetables,20.48,106,74,0
2025-11-04,SKU006,Vegetables,19.81,135,45,1
2025-11-05,SKU006,Vegetables,19.48,78,102,0
2025-11-06,SKU006,Vegetables,20.22,101,79,0
2025-11-07,SKU006,Vegetables,20.61,85,95,0
2025-11-08,SKU006,Vegetables,20.5,134,46,1
2025-11-09,SKU006,Vegetables,20.39,86,94,0
2025-11-10,SKU006,Vegetables,19.46,91,89,0
2025-11-11,SKU006,Vegetables,20.45,80,100,0
2025-11-12,SKU006,Vegetables,20.85,136,44,1
2025-11-13,SKU006,Vegetables,19.99,87,93,0
2025-11-14,SKU006,Vegetables,20.78,75,105,0
2025-11-15,SKU006,Vegetables,19.21,117,63,1
2025-11-16,SKU006,Vegetables,19.36,112,68,1
2025-11-17,SKU006,Vegetables,20.38,137,43,1
2025-11-18,SKU006,Vegetables,20.56,91,89,0
2025-11-19,SKU006,Vegetables,20.9,74,106,0
2025-11-20,SKU006,Vegetables,19.01,88,92,0
2025-11-21,SKU006,Vegetables,20.37,72,108,0
2025-11-22,SKU006,Vegetables,20.27,99,81,0
2025-11-23,SKU006,Vegetables,20.85,95,85,0
2025-11-24,SKU006,Vegetables,19.95,91,89,0
2025-11-25,SKU006,Vegetables,19.16,92,88,0
2025-11-26,SKU006,Vegetables,20.78,100,80,0
2025-11-27,SKU006,Vegetables,19.25,103,77,1
2025-11-28,SKU006,Vegetables,19.66,81,99,0
2025-11-29,SKU006,Vegetables,19.97,101,79,0
2025-11-30,SKU006,Vegetables,19.06,123,57,1
2025-12-01,SKU006,Vegetables,20.79,82,98,0
2025-12-02,SKU006,Vegetables,20.36,99,81,0
2025-12-03,SKU006,Vegetables,20.18,97,83,0
2025-12-04,SKU006,Vegetables,19.99,133,47,1
2025-12-05,SKU006,Vegetables,19.46,80,100,0
2025-12-06,SKU006,Vegetables,20.7,103,77,0
2025-12-07,SKU006,Vegetables,20.25,83,97,0
2025-12-08,SKU006,Vegetables,19.32,130,50,1
2025-12-09,SKU006,Vegetables,20.25,101,79,0
2025-12-10,SKU006,Vegetables,20.82,80,100,0
2025-12-11,SKU006,Vegetables,19.5,87,93,0
2025-12-12,SKU006,Vegetables,20.64,85,95,0
2025-12-13,SKU006,Vegetables,20.01,95,85,0
2025-12-14,SKU006,Vegetables,19.65,132,48,1
2025-12-15,SKU006,Vegetables,19.5,85,95,0
2025-12-16,SKU006,Vegetables,19.02,137,43,1
2025-12-17,SKU006,Vegetables,20.24,91,89,0
2025-12-18,SKU006,Vegetables,20.91,103,77,0
2025-12-19,SKU006,Vegetables,20.95,135,45,1
2025-12-20,SKU006,Vegetables,20.3,103,77,0
2025-12-21,SKU006,Vegetables,19.89,128,52,1
2025-12-22,SKU006,Vegetables,19.01,80,100,0
2025-12-23,SKU006,Vegetables,20.94,115,65,1
2025-12-24,SKU006,Vegetables,19.74,88,92,0
2025-12-25,SKU006,Vegetables,19.37,99,81,0
2025-12-26,SKU006,Vegetables,19.44,72,108,0
2025-12-27,SKU006,Vegetables,20.78,97,83,0
2025-12-28,SKU006,Vegetables,20.17,135,45,1
2025-12-29,SKU006,Vegetables,19.9,91,89,0
2025-12-30,SKU006,Vegetables,19.95,86,94,0
2025-12-31,SKU006,Vegetables,20.81,79,101,0
