Date,SKU,Category,Price,Sales,Stock,Promotion
2025-04-29,SKU010,Clothing,51.39,68,52,0
2025-04-30,SKU010,Clothing,49.36,63,57,0
2025-05-01,SKU010,Clothing,51.46,81,39,1
2025-05-02,SKU010,Clothing,50.58,69,51,0
2025-05-03,SKU010,Clothing,47.83,48,72,0
2025-05-04,SKU010,Clothing,49.71,54,66,0
2025-05-05,SKU010,Clothing,49.51,69,51,0
2025-05-06,SKU010,Clothing,50.79,69,51,0
2025-05-07,SKU010,Clothing,47.75,49,71,0
2025-05-08,SKU010,Clothing,52.17,64,56,0
2025-05-09,SKU010,Clothing,50.79,49,71,0
2025-05-10,SKU010,Clothing,50.2,88,32,1
2025-05-11,SKU010,Clothing,50.94,50,70,0
2025-05-12,SKU010,Clothing,47.75,48,72,0
2025-05-13,SKU010,Clothing,49.19,68,52,0
2025-05-14,SKU010,Clothing,48.99,69,51,1
2025-05-15,SKU010,Clothing,51.75,52,68,0
2025-05-16,SKU010,Clothing,51.34,53,67,0
2025-05-17,SKU010,Clothing,51.95,61,59,0
2025-05-18,SKU010,Clothing,50.83,61,59,0
2025-05-19,SKU010,Clothing,49.07,50,70,0
2025-05-20,SKU010,Clothing,49.72,62,58,0
2025-05-21,SKU010,Clothing,49.83,52,68,0
2025-05-22,SKU010,Clothing,49.27,57,63,0
2025-05-23,SKU010,Clothing,49.23,67,53,0
2025-05-24,SKU010,Clothing,49.53,60,60,0
2025-05-25,SKU010,Clothing,51.63,63,57,0
2025-05-26,SKU010,Clothing,48.23,78,42,1
2025-05-27,SKU010,Clothing,49.41,61,59,0
2025-05-28,SKU010,Clothing,52.46,53,67,0
2025-05-29,SKU010,Clothing,52.25,69,51,0
2025-05-30,SKU010,Clothing,48.81,58,62,0
2025-05-31,SKU010,Clothing,50.36,68,52,1
2025-06-01,SKU010,Clothing,52.16,71,49,0
2025-06-02,SKU010,Clothing,50.86,65,55,0
2025-06-03,SKU010,Clothing,49.01,89,31,1
2025-06-04,SKU010,Clothing,51.87,52,68,0
2025-06-05,SKU010,Clothing,50.9,82,38,1
2025-06-06,SKU010,Clothing,51.6,63,57,0
2025-06-07,SKU010,Clothing,49.37,62,58,0
2025-06-08,SKU010,Clothing,51.03,56,64,0
2025-06-09,SKU010,Clothing,48.11,63,57,0
2025-06-10,SKU010,Clothing,49.05,60,60,0
2025-06-11,SKU010,Clothing,52.09,90,30,1
2025-06-12,SKU010,Clothing,47.63,64,56,0
2025-06-13,SKU010,Clothing,51.3,56,64,0
2025-06-14,SKU010,Clothing,51.53,68,52,0
2025-06-15,SKU010,Clothing,47.5,48,72,0
2025-06-16,SKU010,Clothing,48.41,75,45,1
2025-06-17,SKU010,Clothing,51.14,91,29,1
2025-06-18,SKU010,Clothing,52.1,48,72,0
2025-06-19,SKU010,Clothing,49.61,48,72,0
2025-06-20,SKU010,Clothing,49.22,68,52,0
2025-06-21,SKU010,Clothing,49.87,53,67,0
2025-06-22,SKU010,Clothing,52.19,54,66,0
2025-06-23,SKU010,Clothing,48.64,49,71,0
2025-06-24,SKU010,Clothing,49.78,77,43,1
2025-06-25,SKU010,Clothing,52.2,56,64,0
2025-06-26,SKU010,Clothing,51.94,69,51,0
2025-06-27,SKU010,Clothing,52.05,48,72,0
2025-06-28,SKU010,Clothing,51.36,52,68,0
2025-06-29,SKU010,Clothing,49.47,68,52,0
2025-06-30,SKU010,Clothing,50.91,65,55,0
2025-07-01,SKU010,Clothing,52.38,70,50,0
2025-07-02,SKU010,Clothing,50.55,69,51,0
2025-07-03,SKU010,Clothing,48.07,63,57,0
2025-07-04,SKU010,Clothing,48.79,51,69,0
2025-07-05,SKU010,Clothing,52.06,76,44,1
2025-07-06,SKU010,Clothing,49.75,76,44,1
2025-07-07,SKU010,Clothing,47.59,63,57,1
2025-07-08,SKU010,Clothing,47.78,85,35,1
2025-07-09,SKU010,Clothing,52.42,55,65,0
2025-07-10,SKU010,Clothing,48.33,70,50,0
2025-07-11,SKU010,Clothing,49.69,55,65,0
2025-07-12,SKU010,Clothing,52.5,68,52,1
2025-07-13,SKU010,Clothing,52.14,59,61,0
2025-07-14,SKU010,Clothing,49.1,60,60,0
2025-07-15,SKU010,Clothing,49.74,59,61,0
2025-07-16,SKU010,Clothing,48.6,51,69,0
2025-07-17,SKU010,Clothing,48.69,54,66,0
2025-07-18,SKU010,Clothing,52.18,67,53,0
2025-07-19,SKU010,Clothing,49.93,51,69,0
2025-07-20,SKU010,Clothing,51.1,50,70,0
2025-07-21,SKU010,Clothing,51.73,67,53,0
2025-07-22,SKU010,Clothing,51.05,48,72,0
2025-07-23,SKU010,Clothing,48.83,83,37,1
2025-07-24,SKU010,Clothing,50.63,70,50,0
2025-07-25,SKU010,Clothing,48.49,55,65,0
2025-07-26,SKU010,Clothing,49.51,49,71,0
2025-07-27,SKU010,Clothing,51.83,69,51,0
2025-07-28,SKU010,Clothing,49.02,63,57,0
2025-07-29,SKU010,Clothing,51.12,55,65,0
2025-07-30,SKU010,Clothing,49.83,49,71,0
2025-07-31,SKU010,Clothing,52.23,64,56,0
2025-08-01,SKU010,Clothing,48.9,61,59,0
2025-08-02,SKU010,Clothing,51.31,78,42,1
2025-08-03,SKU010,Clothing,47.82,61,59,0
2025-08-04,SKU010,Clothing,50.14,51,69,0
2025-08-05,SKU010,Clothing,51.77,83,37,1
2025-08-06,SKU010,Clothing,49.8,81,39,1
2025-08-07,SKU010,Clothing,49.43,58,62,0
2025-08-08,SKU010,Clothing,52.1,61,59,0
2025-08-09,SKU010,Clothing,50.28,64,56,0
2025-08-10,SKU010,Clothing,48.17,55,65,0
2025-08-11,SKU010,Clothing,50.22,49,71,0
2025-08-12,SKU010,Clothing,48.65,54,66,0
2025-08-13,SKU010,Clothing,52.46,57,63,0
2025-08-14,SKU010,Clothing,52.45,49,71,0
2025-08-15,SKU010,Clothing,49.17,55,65,0
2025-08-16,SKU010,Clothing,48.3,71,49,0
2025-08-17,SKU010,Clothing,50.39,70,50,0
2025-08-18,SKU010,Clothing,49.1,58,62,0
2025-08-19,SKU010,Clothing,50.99,63,57,0
2025-08-20,SKU010,Clothing,51.01,70,50,0
2025-08-21,SKU010,Clothing,48.29,48,72,0
2025-08-22,SKU010,Clothing,49.28,65,55,0
2025-08-23,SKU010,Clothing,48.53,59,61,0
2025-08-24,SKU010,Clothing,50.28,65,55,0
2025-08-25,SKU010,Clothing,51.91,57,63,0
2025-08-26,SKU010,Clothing,50.85,51,69,0
2025-08-27,SKU010,Clothing,48.81,53,67,0
2025-08-28,SKU010,Clothing,52.16,70,50,0
2025-08-29,SKU010,Clothing,52.24,58,62,0
2025-08-30,SKU010,Clothing,51.1,58,62,0
2025-08-31,SKU010,Clothing,52.24,68,52,0
2025-09-01,SKU010,Clothing,49.71,70,50,0
2025-09-02,SKU010,Clothing,51.03,70,50,0
2025-09-03,SKU010,Clothing,50.44,50,70,0
2025-09-04,SKU010,Clothing,48.38,81,39,1
2025-09-05,SKU010,Clothing,48.9,51,69,0
2025-09-06,SKU010,Clothing,50.57,56,64,0
2025-09-07,SKU010,Clothing,48.56,83,37,1
2025-09-08,SKU010,Clothing,50.7,54,66,0
2025-09-09,SKU010,Clothing,50.14,67,53,0
2025-09-10,SKU010,Clothing,50.11,49,71,0
2025-09-11,SKU010,Clothing,52.36,58,62,0
2025-09-12,SKU010,Clothing,49.1,62,58,0
2025-09-13,SKU010,Clothing,47.87,64,56,1
2025-09-14,SKU010,Clothing,50.19,68,52,0
2025-09-15,SKU010,Clothing,50.83,49,71,0
2025-09-16,SKU010,Clothing,48.01,65,55,0
2025-09-17,SKU010,Clothing,48.67,54,66,0
2025-09-18,SKU010,Clothing,50.3,50,70,0
2025-09-19,SKU010,Clothing,48.18,52,68,0
2025-09-20,SKU010,Clothing,49.08,57,63,0
2025-09-21,SKU010,Clothing,48.07,57,63,0
2025-09-22,SKU010,Clothing,52.16,54,66,0
2025-09-23,SKU010,Clothing,51.16,65,55,0
2025-09-24,SKU010,Clothing,50.97,48,72,0
2025-09-25,SKU010,Clothing,49.23,92,28,1
2025-09-26,SKU010,Clothing,49.75,61,59,0
2025-09-27,SKU010,Clothing,49.7,62,58,0
2025-09-28,SKU010,Clothing,51.84,69,51,1
2025-09-29,SKU010,Clothing,49.51,66,54,0
2025-09-30,SKU010,Clothing,50.1,73,47,1
2025-10-01,SKU010,Clothing,48.98,65,55,0
2025-10-02,SKU010,Clothing,52.07,67,53,0
2025-10-03,SKU010,Clothing,49.49,48,72,0
2025-10-04,SKU010,Clothing,49.59,60,60,0
2025-10-05,SKU010,Clothing,49.81,66,54,0
2025-10-06,SKU010,Clothing,50.59,50,70,0
2025-10-07,SKU010,Clothing,51.79,70,50,0
2025-10-08,SKU010,Clothing,49.04,66,54,1
2025-10-09,SKU010,Clothing,52.28,55,65,0
2025-10-10,SKU010,Clothing,48.66,52,68,0
2025-10-11,SKU010,Clothing,49.79,88,32,1
2025-10-12,SKU010,Clothing,49.44,50,70,0
2025-10-13,SKU010,Clothing,49.22,49,71,0
2025-10-14,SKU010,Clothing,50.7,69,51,0
2025-10-15,SKU010,Clothing,50.53,62,58,0
2025-10-16,SKU010,Clothing,48.76,67,53,0
2025-10-17,SKU010,Clothing,49.86,61,59,0
2025-10-18,SKU010,Clothing,49.28,54,66,0
2025-10-19,SKU010,Clothing,48.55,59,61,0
2025-10-20,SKU010,Clothing,47.94,64,56,0
2025-10-21,SKU010,Clothing,50.39,56,64,0
2025-10-22,SKU010,Clothing,49.7,49,71,0
2025-10-23,SKU010,Clothing,49.37,53,67,0
2025-10-24,SKU010,Clothing,50.27,71,49,0
2025-10-25,SKU010,Clothing,49.45,72,48,1
2025-10-26,SKU010,Clothing,50.36,49,71,0
2025-10-27,SKU010,Clothing,48.04,91,29,1
2025-10-28,SKU010,Clothing,52.48,58,62,0
2025-10-29,SKU010,Clothing,48.6,52,68,0
2025-10-30,SKU010,Clothing,48.63,81,39,1
2025-10-31,SKU010,Clothing,52.19,89,31,1
2025-11-01,SKU010,Clothing,49.55,61,59,0
2025-11-02,SKU010,Clothing,50.32,48,72,0
2025-11-03,SKU010,Clothing,51.46,61,59,0
2025-11-04,SKU010,Clothing,49.98,64,56,0
2025-11-05,SKU010,Clothing,48.23,54,66,0
2025-11-06,SKU010,Clothing,52.22,65,55,1
2025-11-07,SKU010,Clothing,49.19,67,53,0
2025-11-08,SKU010,Clothing,51.77,64,56,0
2025-11-09,SKU010,Clothing,49.81,61,59,0
2025-11-10,SKU010,Clothing,50.14,60,60,0
2025-11-11,SKU010,Clothing,49.12,55,65,0
2025-11-12,SKU010,Clothing,48.9,65,55,1
2025-11-13,SKU010,Clothing,48.94,51,69,0
2025-11-14,SKU010,Clothing,47.67,62,58,0
2025-11-15,SKU010,Clothing,49.98,88,32,1
2025-11-16,SKU010,Clothing,48.71,57,63,0
2025-11-17,SKU010,Clothing,47.74,74,46,1
2025-11-18,SKU010,Clothing,50.71,67,53,0
2025-11-19,SKU010,Clothing,49.42,68,52,0
2025-11-20,SKU010,Clothing,48.35,65,55,0
2025-11-21,SKU010,Clothing,47.68,70,50,0
2025-11-22,SKU010,Clothing,49.5,81,39,1
2025-11-23,SKU010,Clothing,52.43,60,60,0
2025-11-24,SKU010,Clothing,51.15,67,53,0
2025-11-25,SKU010,Clothing,52.05,52,68,0
2025-11-26,SKU010,Clothing,51.65,48,72,0
2025-11-27,SKU010,Clothing,51.68,90,30,1
2025-11-28,SKU010,Clothing,50.83,53,67,0
2025-11-29,SKU010,Clothing,47.67,67,53,0
2025-11-30,SKU010,Clothing,48.0,54,66,0
2025-12-01,SKU010,Clothing,51.29,71,49,0
2025-12-02,SKU010,Clothing,47.78,71,49,0
2025-12-03,SKU010,Clothing,49.1,52,68,0
2025-12-04,SKU010,Clothing,50.34,61,59,0
2025-12-05,SKU010,Clothing,49.99,58,62,0
2025-12-06,SKU010,Clothing,48.51,53,67,0
2025-12-07,SKU010,Clothing,48.47,54,66,0
2025-12-08,SKU010,Clothing,51.87,50,70,0
2025-12-09,SKU010,Clothing,50.6,51,69,0
2025-12-10,SKU010,Clothing,51.03,52,68,0
2025-12-11,SKU010,Clothing,50.1,77,43,1
2025-12-12,SKU010,Clothing,51.57,66,54,0
2025-12-13,SKU010,Clothing,50.55,51,69,0
2025-12-14,SKU010,Clothing,49.78,56,64,0
2025-12-15,SKU010,Clothing,51.49,60,60,0
2025-12-16,SKU010,Clothing,48.99,48,72,0
2025-12-17,SKU010,Clothing,51.96,48,72,0
2025-12-18,SKU010,Clothing,49.05,92,28,1
2025-12-19,SKU010,Clothing,51.51,66,54,1
2025-12-20,SKU010,Clothing,48.17,67,53,1
2025-12-21,SKU010,Clothing,52.46,83,37,1
2025-12-22,SKU010,Clothing,48.44,54,66,0
2025-12-23,SKU010,Clothing,50.81,50,70,0
2025-12-24,SKU010,Clothing,48.62,52,68,0
2025-12-25,SKU010,Clothing,49.91,62,58,0
2025-12-26,SKU010,Clothing,51.32,50,70,0
2025-12-27,SKU010,Clothing,51.76,78,42,1
2025-12-28,SKU010,Clothing,51.57,62,58,0
2025-12-29,SKU010,Clothing,51.6,49,71,0
2025-12-30,SKU010,Clothing,50.55,54,66,0
2025-12-31,SKU010,Clothing,48.61,93,27,1
