Date,SKU,Category,Price,Sales,Stock,Promotion
2025-03-07,SKU005,Fruits,34.59,133,67,1
2025-03-08,SKU005,Fruits,33.72,110,90,0
2025-03-09,SKU005,Fruits,33.43,125,75,1
2025-03-10,SKU005,Fruits,36.56,113,87,0
2025-03-11,SKU005,Fruits,36.43,101,99,0
2025-03-12,SKU005,Fruits,36.38,106,94,0
2025-03-13,SKU005,Fruits,34.35,98,102,0
2025-03-14,SKU005,Fruits,36.25,89,111,0
2025-03-15,SKU005,Fruits,33.4,109,91,0
2025-03-16,SKU005,Fruits,36.23,138,62,1
2025-03-17,SKU005,Fruits,34.8,135,65,1
2025-03-18,SKU005,Fruits,35.06,80,120,0
2025-03-19,SKU005,Fruits,34.33,112,88,0
2025-03-20,SKU005,Fruits,36.31,108,92,0
2025-03-21,SKU005,Fruits,34.76,120,80,1
2025-03-22,SKU005,Fruits,33.35,100,100,0
2025-03-23,SKU005,Fruits,36.17,97,103,0
2025-03-24,SKU005,Fruits,35.78,131,69,1
2025-03-25,SKU005,Fruits,36.6,88,112,0
2025-03-26,SKU005,Fruits,33.3,109,91,0
2025-03-27,SKU005,Fruits,33.51,96,104,0
2025-03-28,SKU005,Fruits,35.07,85,115,0
2025-03-29,SKU005,Fruits,36.43,95,105,0
2025-03-30,SKU005,Fruits,33.43,110,90,0
2025-03-31,SKU005,Fruits,34.58,93,107,0
2025-04-01,SKU005,Fruits,34.55,80,120,0
2025-04-02,SKU005,Fruits,33.74,104,96,0
2025-04-03,SKU005,Fruits,34.86,132,68,1
2025-04-04,SKU005,Fruits,36.61,131,69,1
2025-04-05,SKU005,Fruits,34.26,95,105,0
2025-04-06,SKU005,Fruits,35.29,126,74,1
2025-04-07,SKU005,Fruits,35.54,86,114,0
2025-04-08,SKU005,Fruits,33.89,123,77,1
2025-04-09,SKU005,Fruits,34.87,116,84,0
2025-04-10,SKU005,Fruits,36.11,101,99,0
2025-04-11,SKU005,Fruits,34.49,104,96,0
2025-04-12,SKU005,Fruits,34.66,109,91,0
2025-04-13,SKU005,Fruits,34.2,103,97,0
2025-04-14,SKU005,Fruits,34.77,117,83,1
2025-04-15,SKU005,Fruits,35.15,114,86,1
2025-04-16,SKU005,Fruits,35.01,82,118,0
2025-04-17,SKU005,Fruits,34.39,122,78,1
2025-04-18,SKU005,Fruits,33.32,86,114,0
2025-04-19,SKU005,Fruits,33.66,93,107,0
2025-04-20,SKU005,Fruits,36.34,128,72,1
2025-04-21,SKU005,Fruits,33.28,88,112,0
2025-04-22,SKU005,Fruits,33.8,98,102,0
2025-04-23,SKU005,Fruits,35.57,112,88,0
2025-04-24,SKU005,Fruits,34.39,142,58,1
2025-04-25,SKU005,Fruits,34.8,108,92,0
2025-04-26,SKU005,Fruits,35.35,87,113,0
2025-04-27,SKU005,Fruits,36.34,138,62,1
2025-04-28,SKU005,Fruits,33.6,86,114,0
2025-04-29,SKU005,Fruits,35.02,85,115,0
2025-04-30,SKU005,Fruits,36.26,96,104,0
2025-05-01,SKU005,Fruits,36.04,94,106,0
2025-05-02,SKU005,Fruits,34.88,110,90,0
2025-05-03,SKU005,Fruits,33.64,104,96,0
2025-05-04,SKU005,Fruits,36.22,117,83,0
2025-05-05,SKU005,Fruits,35.01,89,111,0
2025-05-06,SKU005,Fruits,34.26,99,101,0
2025-05-07,SKU005,Fruits,35.84,81,119,0
2025-05-08,SKU005,Fruits,34.4,114,86,1
2025-05-09,SKU005,Fruits,36.53,106,94,0
2025-05-10,SKU005,Fruits,34.02,150,50,1
2025-05-11,SKU005,Fruits,36.67,118,82,0
2025-05-12,SKU005,Fruits,34.63,84,116,0
2025-05-13,SKU005,Fruits,35.73,90,110,0
2025-05-14,SKU005,Fruits,33.79,85,115,0
2025-05-15,SKU005,Fruits,36.72,86,114,0
2025-05-16,SKU005,Fruits,34.14,114,86,0
2025-05-17,SKU005,Fruits,36.5,93,107,0
2025-05-18,SKU005,Fruits,36.4,111,89,0
2025-05-19,SKU005,Fruits,34.5,90,110,0
2025-05-20,SKU005,Fruits,34.35,85,115,0
2025-05-21,SKU005,Fruits,34.07,105,95,0
2025-05-22,SKU005,Fruits,34.84,96,104,0
2025-05-23,SKU005,Fruits,34.92,104,96,0
2025-05-24,SKU005,Fruits,35.3,113,87,0
2025-05-25,SKU005,Fruits,35.5,95,105,0
2025-05-26,SKU005,Fruits,35.08,89,111,0
2025-05-27,SKU005,Fruits,33.41,117,83,0
2025-05-28,SKU005,Fruits,35.8,92,108,0
2025-05-29,SKU005,Fruits,36.06,149,51,1
2025-05-30,SKU005,Fruits,35.25,88,112,0
2025-05-31,SKU005,Fruits,35.44,102,98,0
2025-06-01,SKU005,Fruits,34.24,96,104,0
2025-06-02,SKU005,Fruits,35.9,110,90,0
2025-06-03,SKU005,Fruits,34.55,143,57,1
2025-06-04,SKU005,Fruits,36.26,111,89,1
2025-06-05,SKU005,Fruits,36.15,113,87,0
2025-06-06,SKU005,Fruits,35.07,97,103,0
2025-06-07,SKU005,Fruits,34.72,88,112,0
2025-06-08,SKU005,Fruits,35.03,114,86,0
2025-06-09,SKU005,Fruits,34.27,96,104,0
2025-06-10,SKU005,Fruits,35.04,110,90,0
2025-06-11,SKU005,Fruits,33.4,87,113,0
2025-06-12,SKU005,Fruits,34.08,91,109,0
2025-06-13,SKU005,Fruits,34.33,117,83,0
2025-06-14,SKU005,Fruits,34.81,129,71,1
2025-06-15,SKU005,Fruits,35.87,99,101,0
2025-06-16,SKU005,Fruits,35.52,82,118,0
2025-06-17,SKU005,Fruits,35.77,152,48,1
2025-06-18,SKU005,Fruits,33.55,97,103,0
2025-06-19,SKU005,Fruits,34.09,114,86,1
2025-06-20,SKU005,Fruits,35.7,91,109,0
2025-06-21,SKU005,Fruits,35.93,96,104,0
2025-06-22,SKU005,Fruits,33.37,97,103,0
2025-06-23,SKU005,Fruits,35.76,119,81,0
2025-06-24,SKU005,Fruits,34.69,100,100,0
2025-06-25,SKU005,Fruits,33.44,118,82,0
2025-06-26,SKU005,Fruits,33.33,110,90,0
2025-06-27,SKU005,Fruits,36.75,82,118,0
2025-06-28,SKU005,Fruits,35.13,101,99,0
2025-06-29,SKU005,Fruits,33.28,105,95,0
2025-06-30,SKU005,Fruits,33.43,81,119,0
2025-07-01,SKU005,Fruits,36.59,82,118,0
2025-07-02,SKU005,Fruits,35.71,80,120,0
2025-07-03,SKU005,Fruits,34.97,92,108,0
2025-07-04,SKU005,Fruits,36.03,86,114,0
2025-07-05,SKU005,Fruits,34.23,117,83,0
2025-07-06,SKU005,Fruits,36.65,94,106,0
2025-07-07,SKU005,Fruits,35.91,106,94,1
2025-07-08,SKU005,Fruits,34.48,85,115,0
2025-07-09,SKU005,Fruits,33.99,111,89,1
2025-07-10,SKU005,Fruits,36.56,107,93,0
2025-07-11,SKU005,Fruits,36.72,112,88,1
2025-07-12,SKU005,Fruits,35.77,81,119,0
2025-07-13,SKU005,Fruits,36.11,95,105,0
2025-07-14,SKU005,Fruits,34.76,145,55,1
2025-07-15,SKU005,Fruits,34.73,108,92,0
2025-07-16,SKU005,Fruits,33.92,98,102,0
2025-07-17,SKU005,Fruits,35.52,89,111,0
2025-07-18,SKU005,Fruits,35.41,81,119,0
2025-07-19,SKU005,Fruits,33.41,111,89,1
2025-07-20,SKU005,Fruits,35.01,127,73,1
2025-07-21,SKU005,Fruits,33.81,108,92,0
2025-07-22,SKU005,Fruits,34.86,92,108,0
2025-07-23,SKU005,Fruits,36.42,85,115,0
2025-07-24,SKU005,Fruits,33.52,80,120,0
2025-07-25,SKU005,Fruits,34.55,90,110,0
2025-07-26,SKU005,Fruits,36.53,107,93,0
2025-07-27,SKU005,Fruits,34.53,84,116,0
2025-07-28,SKU005,Fruits,33.31,96,104,0
2025-07-29,SKU005,Fruits,35.75,88,112,0
2025-07-30,SKU005,Fruits,34.19,91,109,0
2025-07-31,SKU005,Fruits,36.14,96,104,0
2025-08-01,SKU005,Fruits,36.44,114,86,1
2025-08-02,SKU005,Fruits,36.31,82,118,0
2025-08-03,SKU005,Fruits,35.05,144,56,1
2025-08-04,SKU005,Fruits,34.19,146,54,1
2025-08-05,SKU005,Fruits,34.01,118,82,0
2025-08-06,SKU005,Fruits,33.9,82,118,0
2025-08-07,SKU005,Fruits,33.28,110,90,0
2025-08-08,SKU005,Fruits,33.55,106,94,0
2025-08-09,SKU005,Fruits,33.38,84,116,0
2025-08-10,SKU005,Fruits,36.38,90,110,0
2025-08-11,SKU005,Fruits,33.47,85,115,0
2025-08-12,SKU005,Fruits,34.31,98,102,0
2025-08-13,SKU005,Fruits,34.46,112,88,1
2025-08-14,SKU005,Fruits,34.25,111,89,0
2025-08-15,SKU005,Fruits,34.36,98,102,0
2025-08-16,SKU005,Fruits,36.63,115,85,1
2025-08-17,SKU005,Fruits,35.98,105,95,1
2025-08-18,SKU005,Fruits,34.88,117,83,0
2025-08-19,SKU005,Fruits,34.0,91,109,0
2025-08-20,SKU005,Fruits,33.41,102,98,0
2025-08-21,SKU005,Fruits,34.7,101,99,0
2025-08-22,SKU005,Fruits,35.93,122,78,1
2025-08-23,SKU005,Fruits,35.3,97,103,0
2025-08-24,SKU005,Fruits,35.97,85,115,0
2025-08-25,SKU005,Fruits,33.69,94,106,0
2025-08-26,SKU005,Fruits,36.33,96,104,0
2025-08-27,SKU005,Fruits,36.37,118,82,1
2025-08-28,SKU005,Fruits,35.95,89,111,0
2025-08-29,SKU005,Fruits,35.03,85,115,0
2025-08-30,SKU005,Fruits,35.11,91,109,0
2025-08-31,SKU005,Fruits,33.33,97,103,0
2025-09-01,SKU005,Fruits,36.36,81,119,0
2025-09-02,SKU005,Fruits,35.06,122,78,1
2025-09-03,SKU005,Fruits,36.22,99,101,0
2025-09-04,SKU005,Fruits,35.13,118,82,1
2025-09-05,SKU005,Fruits,34.71,98,102,0
2025-09-06,SKU005,Fruits,35.36,114,86,0
2025-09-07,SKU005,Fruits,34.99,96,104,0
2025-09-08,SKU005,Fruits,33.65,104,96,0
2025-09-09,SKU005,Fruits,36.71,86,114,0
2025-09-10,SKU005,Fruits,35.86,80,120,0
2025-09-11,SKU005,Fruits,36.41,92,108,0
2025-09-12,SKU005,Fruits,36.69,106,94,0
2025-09-13,SKU005,Fruits,35.0,94,106,0
2025-09-14,SKU005,Fruits,35.33,117,83,0
2025-09-15,SKU005,Fruits,35.87,116,84,0
2025-09-16,SKU005,Fruits,34.74,89,111,0
2025-09-17,SKU005,Fruits,33.3,153,47,1
2025-09-18,SKU005,Fruits,34.76,89,111,0
2025-09-19,SKU005,Fruits,34.88,112,88,0
2025-09-20,SKU005,Fruits,36.37,131,69,1
2025-09-21,SKU005,Fruits,36.06,81,119,0
2025-09-22,SKU005,Fruits,34.43,90,110,0
2025-09-23,SKU005,Fruits,34.89,103,97,0
2025-09-24,SKU005,Fruits,34.35,84,116,0
2025-09-25,SKU005,Fruits,34.69,115,85,1
2025-09-26,SKU005,Fruits,35.68,145,55,1
2025-09-27,SKU005,Fruits,33.62,107,93,0
2025-09-28,SKU005,Fruits,35.57,125,75,1
2025-09-29,SKU005,Fruits,34.56,118,82,0
2025-09-30,SKU005,Fruits,34.29,105,95,0
2025-10-01,SKU005,Fruits,34.57,138,62,1
2025-10-02,SKU005,Fruits,35.32,83,117,0
2025-10-03,SKU005,Fruits,33.33,112,88,0
2025-10-04,SKU005,Fruits,33.91,110,90,0
2025-10-05,SKU005,Fruits,34.79,82,118,0
2025-10-06,SKU005,Fruits,35.17,114,86,1
2025-10-07,SKU005,Fruits,36.23,90,110,0
2025-10-08,SKU005,Fruits,34.83,85,115,0
2025-10-09,SKU005,Fruits,34.71,87,113,0
2025-10-10,SKU005,Fruits,33.85,114,86,0
2025-10-11,SKU005,Fruits,36.65,86,114,0
2025-10-12,SKU005,Fruits,36.01,101,99,0
2025-10-13,SKU005,Fruits,36.34,99,101,0
2025-10-14,SKU005,Fruits,36.43,109,91,0
2025-10-15,SKU005,Fruits,36.22,80,120,0
2025-10-16,SKU005,Fruits,35.29,94,106,0
2025-10-17,SKU005,Fruits,35.37,93,107,0
2025-10-18,SKU005,Fruits,34.74,115,85,0
2025-10-19,SKU005,Fruits,33.44,100,100,0
2025-10-20,SKU005,Fruits,34.69,117,83,0
2025-10-21,SKU005,Fruits,36.72,107,93,0
2025-10-22,SKU005,Fruits,35.04,117,83,0
2025-10-23,SKU005,Fruits,35.4,104,96,1
2025-10-24,SKU005,Fruits,34.98,104,96,1
2025-10-25,SKU005,Fruits,36.15,86,114,0
2025-10-26,SKU005,Fruits,35.23,93,107,0
2025-10-27,SKU005,Fruits,35.19,80,120,0
2025-10-28,SKU005,Fruits,33.43,90,110,0
2025-10-29,SKU005,Fruits,34.15,127,73,1
2025-10-30,SKU005,Fruits,35.06,94,106,0
2025-10-31,SKU005,Fruits,35.76,85,115,0
2025-11-01,SKU005,Fruits,34.19,111,89,0
2025-11-02,SKU005,Fruits,34.54,118,82,0
2025-11-03,SKU005,Fruits,36.08,147,53,1
2025-11-04,SKU005,Fruits,34.18,115,85,0
2025-11-05,SKU005,Fruits,34.31,110,90,0
2025-11-06,SKU005,Fruits,33.56,113,87,0
2025-11-07,SKU005,Fruits,34.54,102,98,0
2025-11-08,SKU005,Fruits,35.92,107,93,1
2025-11-09,SKU005,Fruits,36.31,83,117,0
2025-11-10,SKU005,Fruits,34.3,86,114,0
2025-11-11,SKU005,Fruits,34.27,91,109,0
2025-11-12,SKU005,Fruits,34.95,112,88,0
2025-11-13,SKU005,Fruits,33.88,105,95,0
2025-11-14,SKU005,Fruits,35.6,107,93,1
2025-11-15,SKU005,Fruits,35.48,105,95,0
2025-11-16,SKU005,Fruits,33.72,117,83,0
2025-11-17,SKU005,Fruits,33.62,155,45,1
2025-11-18,SKU005,Fruits,33.71,95,105,0
2025-11-19,SKU005,Fruits,33.81,95,105,0
2025-11-20,SKU005,Fruits,36.05,93,107,0
2025-11-21,SKU005,Fruits,35.99,109,91,0
2025-11-22,SKU005,Fruits,36.57,149,51,1
2025-11-23,SKU005,Fruits,34.18,100,100,0
2025-11-24,SKU005,Fruits,33.94,99,101,0
2025-11-25,SKU005,Fruits,35.26,114,86,0
2025-11-26,SKU005,Fruits,36.53,82,118,0
2025-11-27,SKU005,Fruits,35.37,98,102,0
2025-11-28,SKU005,Fruits,35.56,91,109,0
2025-11-29,SKU005,Fruits,33.46,127,73,1
2025-11-30,SKU005,Fruits,35.38,99,101,0
2025-12-01,SKU005,Fruits,36.38,138,62,1
2025-12-02,SKU005,Fruits,34.05,85,115,0
2025-12-03,SKU005,Fruits,36.21,113,87,0
2025-12-04,SKU005,Fruits,35.76,107,93,1
2025-12-05,SKU005,Fruits,33.44,111,89,0
2025-12-06,SKU005,Fruits,34.57,105,95,0
2025-12-07,SKU005,Fruits,35.25,116,84,0
2025-12-08,SKU005,Fruits,34.36,90,110,0
2025-12-09,SKU005,Fruits,33.56,151,49,1
2025-12-10,SKU005,Fruits,36.74,90,110,0
2025-12-11,SKU005,Fruits,35.68,86,114,0
2025-12-12,SKU005,Fruits,36.29,104,96,1
2025-12-13,SKU005,Fruits,35.16,82,118,0
2025-12-14,SKU005,Fruits,34.4,111,89,0
2025-12-15,SKU005,Fruits,36.41,146,54,1
2025-12-16,SKU005,Fruits,34.11,81,119,0
2025-12-17,SKU005,Fruits,34.8,105,95,0
2025-12-18,SKU005,Fruits,35.94,116,84,0
2025-12-19,SKU005,Fruits,34.49,116,84,0
2025-12-20,SKU005,Fruits,36.44,96,104,0
2025-12-21,SKU005,Fruits,34.54,94,106,0
2025-12-22,SKU005,Fruits,34.81,134,66,1
2025-12-23,SKU005,Fruits,33.93,149,51,1
2025-12-24,SKU005,Fruits,36.36,107,93,0
2025-12-25,SKU005,Fruits,35.53,86,114,0
2025-12-26,SKU005,Fruits,35.72,141,59,1
2025-12-27,SKU005,Fruits,36.17,108,92,0
2025-12-28,SKU005,Fruits,34.27,110,90,1
2025-12-29,SKU005,Fruits,34.23,116,84,0
2025-12-30,SKU005,Fruits,35.55,104,96,0
2025-12-31,SKU005,Fruits,35.96,97,103,0
