Date,SKU,Category,Price,Sales,Stock,Promotion
2025-03-12,SKU004,Household,115.69,34,46,1
2025-03-13,SKU004,Household,123.83,39,41,1
2025-03-14,SKU004,Household,122.24,24,56,0
2025-03-15,SKU004,Household,125.72,25,55,0
2025-03-16,SKU004,Household,122.92,24,56,0
2025-03-17,SKU004,Household,123.29,31,49,0
2025-03-18,SKU004,Household,121.33,27,53,0
2025-03-19,SKU004,Household,124.89,32,48,0
2025-03-20,SKU004,Household,121.63,34,46,0
2025-03-21,SKU004,Household,123.87,34,46,0
2025-03-22,SKU004,Household,122.26,25,55,0
2025-03-23,SKU004,Household,120.64,30,50,0
2025-03-24,SKU004,Household,116.73,35,45,0
2025-03-25,SKU004,Household,123.93,33,47,0
2025-03-26,SKU004,Household,122.12,44,36,1
2025-03-27,SKU004,Household,123.53,32,48,0
2025-03-28,SKU004,Household,123.87,33,47,0
2025-03-29,SKU004,Household,123.47,34,46,0
2025-03-30,SKU004,Household,116.51,28,52,0
2025-03-31,SKU004,Household,117.21,34,46,0
2025-04-01,SKU004,Household,123.28,30,50,0
2025-04-02,SKU004,Household,118.39,26,54,0
2025-04-03,SKU004,Household,114.91,27,53,0
2025-04-04,SKU004,Household,123.51,34,46,0
2025-04-05,SKU004,Household,119.77,31,49,0
2025-04-06,SKU004,Household,124.4,27,53,0
2025-04-07,SKU004,Household,117.99,42,38,1
2025-04-08,SKU004,Household,117.9,32,48,0
2025-04-09,SKU004,Household,123.93,42,38,1
2025-04-10,SKU004,Household,119.25,34,46,1
2025-04-11,SKU004,Household,120.59,27,53,0
2025-04-12,SKU004,Household,116.15,35,45,0
2025-04-13,SKU004,Household,122.48,31,49,0
2025-04-14,SKU004,Household,115.11,32,48,0
2025-04-15,SKU004,Household,123.66,44,36,1
2025-04-16,SKU004,Household,119.33,24,56,0
2025-04-17,SKU004,Household,117.69,34,46,0
2025-04-18,SKU004,Household,120.18,25,55,0
2025-04-19,SKU004,Household,120.39,25,55,0
2025-04-20,SKU004,Household,119.42,26,54,0
2025-04-21,SKU004,Household,122.67,31,49,0
2025-04-22,SKU004,Household,124.67,30,50,0
2025-04-23,SKU004,Household,116.62,31,49,0
2025-04-24,SKU004,Household,114.81,25,55,0
2025-04-25,SKU004,Household,120.97,35,45,0
2025-04-26,SKU004,Household,117.3,25,55,0
2025-04-27,SKU004,Household,115.01,31,49,0
2025-04-28,SKU004,Household,116.75,29,51,0
2025-04-29,SKU004,Household,123.65,25,55,0
2025-04-30,SKU004,Household,119.8,34,46,0
2025-05-01,SKU004,Household,120.86,33,47,1
2025-05-02,SKU004,Household,116.86,34,46,0
2025-05-03,SKU004,Household,116.85,24,56,0
2025-05-04,SKU004,Household,121.34,32,48,0
2025-05-05,SKU004,Household,115.81,35,45,0
2025-05-06,SKU004,Household,115.44,42,38,1
2025-05-07,SKU004,Household,116.58,32,48,1
2025-05-08,SKU004,Household,118.21,28,52,0
2025-05-09,SKU004,Household,119.01,25,55,0
2025-05-10,SKU004,Household,120.03,32,48,0
2025-05-11,SKU004,Household,114.47,27,53,0
2025-05-12,SKU004,Household,123.09,34,46,0
2025-05-13,SKU004,Household,125.69,30,50,0
2025-05-14,SKU004,Household,120.86,33,47,0
2025-05-15,SKU004,Household,122.06,27,53,0
2025-05-16,SKU004,Household,117.53,34,46,1
2025-05-17,SKU004,Household,122.81,28,52,0
2025-05-18,SKU004,Household,117.52,30,50,0
2025-05-19,SKU004,Household,115.42,24,56,0
2025-05-20,SKU004,Household,118.83,32,48,0
2025-05-21,SKU004,Household,115.27,31,49,0
2025-05-22,SKU004,Household,122.11,28,52,0
2025-05-23,SKU004,Household,121.79,46,34,1
2025-05-24,SKU004,Household,114.97,35,45,0
2025-05-25,SKU004,Household,117.36,33,47,1
2025-05-26,SKU004,Household,114.72,31,49,0
2025-05-27,SKU004,Household,116.22,30,50,0
2025-05-28,SKU004,Household,115.18,35,45,0
2025-05-29,SKU004,Household,119.04,30,50,0
2025-05-30,SKU004,Household,115.94,29,51,0
2025-05-31,SKU004,Household,116.09,38,42,1
2025-06-01,SKU004,Household,116.06,30,50,0
2025-06-02,SKU004,Household,120.0,41,39,1
2025-06-03,SKU004,Household,116.38,33,47,0
2025-06-04,SKU004,Household,115.44,27,53,0
2025-06-05,SKU004,Household,120.13,31,49,0
2025-06-06,SKU004,Household,118.43,36,44,1
2025-06-07,SKU004,Household,118.14,32,48,1
2025-06-08,SKU004,Household,118.09,38,42,1
2025-06-09,SKU004,Household,114.82,26,54,0
2025-06-10,SKU004,Household,116.03,44,36,1
2025-06-11,SKU004,Household,125.47,35,45,0
2025-06-12,SKU004,Household,118.59,33,47,1
2025-06-13,SKU004,Household,114.07,38,42,1
2025-06-14,SKU004,Household,119.09,36,44,1
2025-06-15,SKU004,Household,120.55,26,54,0
2025-06-16,SKU004,Household,125.7,30,50,0
2025-06-17,SKU004,Household,122.0,37,43,1
2025-06-18,SKU004,Household,116.37,33,47,0
2025-06-19,SKU004,Household,114.9,25,55,0
2025-06-20,SKU004,Household,125.64,44,36,1
2025-06-21,SKU004,Household,120.91,33,47,1
2025-06-22,SKU004,Household,119.11,30,50,0
2025-06-23,SKU004,Household,117.65,35,45,0
2025-06-24,SKU004,Household,121.98,29,51,0
2025-06-25,SKU004,Household,116.45,44,36,1
2025-06-26,SKU004,Household,117.38,26,54,0
2025-06-27,SKU004,Household,117.39,27,53,0
2025-06-28,SKU004,Household,122.8,35,45,0
2025-06-29,SKU004,Household,116.69,30,50,0
2025-06-30,SKU004,Household,122.25,27,53,0
2025-07-01,SKU004,Household,119.52,34,46,1
2025-07-02,SKU004,Household,122.25,27,53,0
2025-07-03,SKU004,Household,120.22,24,56,0
2025-07-04,SKU004,Household,120.55,25,55,0
2025-07-05,SKU004,Household,118.09,35,45,0
2025-07-06,SKU004,Household,117.74,30,50,0
2025-07-07,SKU004,Household,115.22,34,46,0
2025-07-08,SKU004,Household,122.9,32,48,0
2025-07-09,SKU004,Household,116.82,29,51,0
2025-07-10,SKU004,Household,116.02,46,34,1
2025-07-11,SKU004,Household,124.69,30,50,0
2025-07-12,SKU004,Household,121.6,42,38,1
2025-07-13,SKU004,Household,117.59,25,55,0
2025-07-14,SKU004,Household,125.95,29,51,0
2025-07-15,SKU004,Household,119.46,30,50,0
2025-07-16,SKU004,Household,122.62,31,49,0
2025-07-17,SKU004,Household,115.31,35,45,0
2025-07-18,SKU004,Household,115.76,33,47,1
2025-07-19,SKU004,Household,121.74,24,56,0
2025-07-20,SKU004,Household,123.64,33,47,0
2025-07-21,SKU004,Household,121.12,33,47,1
2025-07-22,SKU004,Household,125.39,27,53,0
2025-07-23,SKU004,Household,118.23,42,38,1
2025-07-24,SKU004,Household,118.51,33,47,0
2025-07-25,SKU004,Household,115.86,35,45,1
2025-07-26,SKU004,Household,122.37,31,49,0
2025-07-27,SKU004,Household,123.58,32,48,0
2025-07-28,SKU004,Household,119.57,26,54,0
2025-07-29,SKU004,Household,123.92,30,50,0
2025-07-30,SKU004,Household,118.34,39,41,1
2025-07-31,SKU004,Household,116.97,31,49,0
2025-08-01,SKU004,Household,121.97,36,44,1
2025-08-02,SKU004,Household,122.21,44,36,1
2025-08-03,SKU004,Household,122.66,35,45,0
2025-08-04,SKU004,Household,117.18,32,48,0
2025-08-05,SKU004,Household,121.25,27,53,0
2025-08-06,SKU004,Household,116.71,26,54,0
2025-08-07,SKU004,Household,118.01,30,50,0
2025-08-08,SKU004,Household,124.58,35,45,0
2025-08-09,SKU004,Household,124.43,33,47,0
2025-08-10,SKU004,Household,123.08,33,47,0
2025-08-11,SKU004,Household,118.15,33,47,0
2025-08-12,SKU004,Household,120.85,32,48,0
2025-08-13,SKU004,Household,119.52,34,46,1
2025-08-14,SKU004,Household,117.37,25,55,0
2025-08-15,SKU004,Household,123.91,27,53,0
2025-08-16,SKU004,Household,119.79,30,50,0
2025-08-17,SKU004,Household,116.72,35,45,0
2025-08-18,SKU004,Household,123.21,26,54,0
2025-08-19,SKU004,Household,118.99,35,45,0
2025-08-20,SKU004,Household,123.74,34,46,0
2025-08-21,SKU004,Household,116.39,31,49,0
2025-08-22,SKU004,Household,114.47,26,54,0
2025-08-23,SKU004,Household,122.0,27,53,0
2025-08-24,SKU004,Household,125.32,39,41,1
2025-08-25,SKU004,Household,115.09,35,45,0
2025-08-26,SKU004,Household,124.89,25,55,0
2025-08-27,SKU004,Household,123.24,25,55,0
2025-08-28,SKU004,Household,116.8,28,52,0
2025-08-29,SKU004,Household,119.48,26,54,0
2025-08-30,SKU004,Household,123.83,34,46,0
2025-08-31,SKU004,Household,117.85,35,45,0
2025-09-01,SKU004,Household,115.55,29,51,0
2025-09-02,SKU004,Household,116.58,34,46,0
2025-09-03,SKU004,Household,122.45,38,42,1
2025-09-04,SKU004,Household,121.8,24,56,0
2025-09-05,SKU004,Household,116.35,32,48,0
2025-09-06,SKU004,Household,120.44,29,51,0
2025-09-07,SKU004,Household,118.12,25,55,0
2025-09-08,SKU004,Household,124.04,46,34,1
2025-09-09,SKU004,Household,116.3,24,56,0
2025-09-10,SKU004,Household,118.41,30,50,0
2025-09-11,SKU004,Household,122.02,26,54,0
2025-09-12,SKU004,Household,119.86,31,49,0
2025-09-13,SKU004,Household,114.46,31,49,0
2025-09-14,SKU004,Household,114.87,44,36,1
2025-09-15,SKU004,Household,120.65,45,35,1
2025-09-16,SKU004,Household,115.9,32,48,0
2025-09-17,SKU004,Household,119.47,24,56,0
2025-09-18,SKU004,Household,116.68,24,56,0
2025-09-19,SKU004,Household,120.82,38,42,1
2025-09-20,SKU004,Household,124.07,24,56,0
2025-09-21,SKU004,Household,120.92,34,46,1
2025-09-22,SKU004,Household,123.86,33,47,0
2025-09-23,SKU004,Household,124.55,27,53,0
2025-09-24,SKU004,Household,121.86,34,46,1
2025-09-25,SKU004,Household,119.97,44,36,1
2025-09-26,SKU004,Household,115.53,26,54,0
2025-09-27,SKU004,Household,117.77,25,55,0
2025-09-28,SKU004,Household,120.0,27,53,0
2025-09-29,SKU004,Household,115.44,32,48,0
2025-09-30,SKU004,Household,123.79,33,47,0
2025-10-01,SKU004,Household,116.3,28,52,0
2025-10-02,SKU004,Household,116.44,29,51,0
2025-10-03,SKU004,Household,115.03,26,54,0
2025-10-04,SKU004,Household,125.63,32,48,0
2025-10-05,SKU004,Household,115.57,32,48,0
2025-10-06,SKU004,Household,123.96,24,56,0
2025-10-07,SKU004,Household,120.18,26,54,0
2025-10-08,SKU004,Household,119.38,35,45,0
2025-10-09,SKU004,Household,117.24,26,54,0
2025-10-10,SKU004,Household,116.64,27,53,0
2025-10-11,SKU004,Household,119.09,27,53,0
2025-10-12,SKU004,Household,124.91,24,56,0
2025-10-13,SKU004,Household,116.05,45,35,1
2025-10-14,SKU004,Household,124.17,24,56,0
2025-10-15,SKU004,Household,125.95,26,54,0
2025-10-16,SKU004,Household,116.36,28,52,0
2025-10-17,SKU004,Household,114.11,33,47,0
2025-10-18,SKU004,Household,123.67,27,53,0
2025-10-19,SKU004,Household,121.19,29,51,0
2025-10-20,SKU004,Household,117.06,27,53,0
2025-10-21,SKU004,Household,123.16,27,53,0
2025-10-22,SKU004,Household,118.12,28,52,0
2025-10-23,SKU004,Household,120.07,33,47,0
2025-10-24,SKU004,Household,117.27,33,47,0
2025-10-25,SKU004,Household,120.32,24,56,0
2025-10-26,SKU004,Household,117.29,33,47,0
2025-10-27,SKU004,Household,123.06,31,49,0
2025-10-28,SKU004,Household,117.44,28,52,0
2025-10-29,SKU004,Household,115.74,27,53,0
2025-10-30,SKU004,Household,124.64,33,47,0
2025-10-31,SKU004,Household,120.92,33,47,0
2025-11-01,SKU004,Household,116.94,42,38,1
2025-11-02,SKU004,Household,124.91,31,49,0
2025-11-03,SKU004,Household,124.85,31,49,1
2025-11-04,SKU004,Household,115.12,31,49,0
2025-11-05,SKU004,Household,114.51,31,49,0
2025-11-06,SKU004,Household,119.02,35,45,0
2025-11-07,SKU004,Household,117.18,28,52,0
2025-11-08,SKU004,Household,122.09,30,50,0
2025-11-09,SKU004,Household,123.37,26,54,0
2025-11-10,SKU004,Household,122.24,27,53,0
2025-11-11,SKU004,Household,123.87,34,46,1
2025-11-12,SKU004,Household,122.2,24,56,0
2025-11-13,SKU004,Household,120.02,24,56,0
2025-11-14,SKU004,Household,117.87,31,49,0
2025-11-15,SKU004,Household,115.39,45,35,1
2025-11-16,SKU004,Household,117.29,30,50,0
2025-11-17,SKU004,Household,122.4,26,54,0
2025-11-18,SKU004,Household,119.8,30,50,0
2025-11-19,SKU004,Household,119.46,32,48,0
2025-11-20,SKU004,Household,123.37,34,46,1
2025-11-21,SKU004,Household,115.66,32,48,0
2025-11-22,SKU004,Household,125.1,25,55,0
2025-11-23,SKU004,Household,117.03,30,50,0
2025-11-24,SKU004,Household,121.64,33,47,0
2025-11-25,SKU004,Household,121.75,35,45,0
2025-11-26,SKU004,Household,119.07,30,50,0
2025-11-27,SKU004,Household,117.94,34,46,0
2025-11-28,SKU004,Household,125.26,24,56,0
2025-11-29,SKU004,Household,114.8,35,45,0
2025-11-30,SKU004,Household,118.48,27,53,0
2025-12-01,SKU004,Household,114.06,35,45,0
2025-12-02,SKU004,Household,117.1,24,56,0
2025-12-03,SKU004,Household,116.66,25,55,0
2025-12-04,SKU004,Household,114.25,26,54,0
2025-12-05,SKU004,Household,124.66,26,54,0
2025-12-06,SKU004,Household,122.15,29,51,0
2025-12-07,SKU004,Household,125.71,27,53,0
2025-12-08,SKU004,Household,120.55,26,54,0
2025-12-09,SKU004,Household,118.61,29,51,0
2025-12-10,SKU004,Household,124.93,44,36,1
2025-12-11,SKU004,Household,122.54,40,40,1
2025-12-12,SKU004,Household,124.56,34,46,0
2025-12-13,SKU004,Household,124.64,39,41,1
2025-12-14,SKU004,Household,116.25,29,51,0
2025-12-15,SKU004,Household,122.75,46,34,1
2025-12-16,SKU004,Household,117.02,32,48,0
2025-12-17,SKU004,Household,115.46,30,50,0
2025-12-18,SKU004,Household,115.25,31,49,0
2025-12-19,SKU004,Household,121.56,34,46,0
2025-12-20,SKU004,Household,116.32,26,54,0
2025-12-21,SKU004,Household,120.66,32,48,0
2025-12-22,SKU004,Household,119.65,24,56,0
2025-12-23,SKU004,Household,122.7,24,56,0
2025-12-24,SKU004,Household,122.15,26,54,0
2025-12-25,SKU004,Household,119.12,31,49,0
2025-12-26,SKU004,Household,125.51,30,50,0
2025-12-27,SKU004,Household,121.73,33,47,0
2025-12-28,SKU004,Household,124.26,29,51,0
2025-12-29,SKU004,Household,114.79,31,49,0
2025-12-30,SKU004,Household,120.17,31,49,0
2025-12-31,SKU004,Household,124.36,36,44,1
