Date,SKU,Category,Price,Sales,Stock,Promotion
2025-03-06,SKU007,Dairy,28.73,90,130,0
2025-03-07,SKU007,Dairy,28.58,89,131,0
2025-03-08,SKU007,Dairy,29.35,99,121,0
2025-03-09,SKU007,Dairy,30.46,96,124,0
2025-03-10,SKU007,Dairy,30.14,90,130,0
2025-03-11,SKU007,Dairy,29.64,158,62,1
2025-03-12,SKU007,Dairy,31.15,123,97,0
2025-03-13,SKU007,Dairy,30.98,102,118,0
2025-03-14,SKU007,Dairy,30.04,101,119,0
2025-03-15,SKU007,Dairy,31.23,121,99,0
2025-03-16,SKU007,Dairy,29.22,122,98,0
2025-03-17,SKU007,Dairy,30.04,92,128,0
2025-03-18,SKU007,Dairy,29.52,123,97,0
2025-03-19,SKU007,Dairy,28.65,99,121,0
2025-03-20,SKU007,Dairy,28.93,88,132,0
2025-03-21,SKU007,Dairy,30.57,104,116,0
2025-03-22,SKU007,Dairy,29.66,95,125,0
2025-03-23,SKU007,Dairy,29.53,99,121,0
2025-03-24,SKU007,Dairy,30.88,100,120,0
2025-03-25,SKU007,Dairy,31.18,117,103,1
2025-03-26,SKU007,Dairy,30.81,116,104,0
2025-03-27,SKU007,Dairy,31.29,137,83,1
2025-03-28,SKU007,Dairy,28.9,115,105,0
2025-03-29,SKU007,Dairy,29.66,115,105,0
2025-03-30,SKU007,Dairy,30.47,108,112,0
2025-03-31,SKU007,Dairy,29.71,111,109,0
2025-04-01,SKU007,Dairy,28.57,165,55,1
2025-04-02,SKU007,Dairy,30.41,136,84,1
2025-04-03,SKU007,Dairy,29.13,90,130,0
2025-04-04,SKU007,Dairy,30.65,98,122,0
2025-04-05,SKU007,Dairy,29.62,105,115,0
2025-04-06,SKU007,Dairy,29.56,127,93,0
2025-04-07,SKU007,Dairy,28.61,93,127,0
2025-04-08,SKU007,Dairy,29.68,113,107,0
2025-04-09,SKU007,Dairy,30.92,96,124,0
2025-04-10,SKU007,Dairy,31.09,95,125,0
2025-04-11,SKU007,Dairy,30.85,100,120,0
2025-04-12,SKU007,Dairy,29.29,97,123,0
2025-04-13,SKU007,Dairy,31.33,120,100,0
2025-04-14,SKU007,Dairy,30.34,116,104,0
2025-04-15,SKU007,Dairy,28.71,104,116,0
2025-04-16,SKU007,Dairy,29.73,116,104,0
2025-04-17,SKU007,Dairy,29.68,112,108,0
2025-04-18,SKU007,Dairy,29.17,110,110,0
2025-04-19,SKU007,Dairy,31.19,96,124,0
2025-04-20,SKU007,Dairy,29.11,118,102,1
2025-04-21,SKU007,Dairy,30.82,145,75,1
2025-04-22,SKU007,Dairy,29.22,97,123,0
2025-04-23,SKU007,Dairy,30.6,104,116,0
2025-04-24,SKU007,Dairy,28.62,106,114,0
2025-04-25,SKU007,Dairy,31.29,133,87,1
2025-04-26,SKU007,Dairy,29.01,115,105,1
2025-04-27,SKU007,Dairy,30.71,100,120,0
2025-04-28,SKU007,Dairy,29.82,130,90,1
2025-04-29,SKU007,Dairy,29.88,101,119,0
2025-04-30,SKU007,Dairy,29.09,129,91,0
2025-05-01,SKU007,Dairy,29.03,117,103,0
2025-05-02,SKU007,Dairy,31.5,121,99,0
2025-05-03,SKU007,Dairy,29.68,157,63,1
2025-05-04,SKU007,Dairy,31.39,88,132,0
2025-05-05,SKU007,Dairy,30.23,127,93,0
2025-05-06,SKU007,Dairy,28.85,112,108,0
2025-05-07,SKU007,Dairy,30.2,101,119,0
2025-05-08,SKU007,Dairy,29.16,136,84,1
2025-05-09,SKU007,Dairy,31.0,123,97,0
2025-05-10,SKU007,Dairy,29.71,121,99,0
2025-05-11,SKU007,Dairy,30.92,129,91,0
2025-05-12,SKU007,Dairy,29.2,89,131,0
2025-05-13,SKU007,Dairy,29.78,124,96,0
2025-05-14,SKU007,Dairy,28.67,89,131,0
2025-05-15,SKU007,Dairy,30.23,126,94,0
2025-05-16,SKU007,Dairy,31.04,102,118,0
2025-05-17,SKU007,Dairy,28.58,115,105,0
2025-05-18,SKU007,Dairy,28.5,99,121,0
2025-05-19,SKU007,Dairy,30.2,143,77,1
2025-05-20,SKU007,Dairy,30.6,121,99,0
2025-05-21,SKU007,Dairy,29.26,101,119,0
2025-05-22,SKU007,Dairy,31.41,104,116,0
2025-05-23,SKU007,Dairy,29.68,95,125,0
2025-05-24,SKU007,Dairy,30.85,130,90,1
2025-05-25,SKU007,Dairy,29.15,107,113,0
2025-05-26,SKU007,Dairy,29.05,96,124,0
2025-05-27,SKU007,Dairy,28.88,93,127,0
2025-05-28,SKU007,Dairy,30.89,117,103,0
2025-05-29,SKU007,Dairy,30.15,105,115,0
2025-05-30,SKU007,Dairy,30.19,99,121,0
2025-05-31,SKU007,Dairy,28.57,125,95,0
2025-06-01,SKU007,Dairy,30.9,129,91,0
2025-06-02,SKU007,Dairy,30.44,167,53,1
2025-06-03,SKU007,Dairy,29.63,133,87,1
2025-06-04,SKU007,Dairy,30.94,129,91,0
2025-06-05,SKU007,Dairy,30.59,103,117,0
2025-06-06,SKU007,Dairy,31.45,98,122,0
2025-06-07,SKU007,Dairy,29.0,93,127,0
2025-06-08,SKU007,Dairy,31.47,109,111,0
2025-06-09,SKU007,Dairy,29.49,92,128,0
2025-06-10,SKU007,Dairy,29.1,130,90,1
2025-06-11,SKU007,Dairy,28.83,131,89,0
2025-06-12,SKU007,Dairy,30.97,96,124,0
2025-06-13,SKU007,Dairy,30.14,126,94,0
2025-06-14,SKU007,Dairy,30.94,103,117,0
2025-06-15,SKU007,Dairy,29.78,141,79,1
2025-06-16,SKU007,Dairy,30.29,136,84,1
2025-06-17,SKU007,Dairy,28.86,101,119,0
2025-06-18,SKU007,Dairy,29.54,129,91,0
2025-06-19,SKU007,Dairy,28.86,89,131,0
2025-06-20,SKU007,Dairy,29.35,101,119,0
2025-06-21,SKU007,Dairy,28.89,101,119,0
2025-06-22,SKU007,Dairy,31.24,105,115,0
2025-06-23,SKU007,Dairy,29.04,168,52,1
2025-06-24,SKU007,Dairy,29.6,131,89,0
2025-06-25,SKU007,Dairy,29.41,125,95,1
2025-06-26,SKU007,Dairy,28.58,122,98,0
2025-06-27,SKU007,Dairy,30.03,99,121,0
2025-06-28,SKU007,Dairy,29.99,148,72,1
2025-06-29,SKU007,Dairy,31.09,94,126,0
2025-06-30,SKU007,Dairy,29.46,96,124,0
2025-07-01,SKU007,Dairy,28.88,100,120,0
2025-07-02,SKU007,Dairy,29.41,123,97,0
2025-07-03,SKU007,Dairy,29.89,93,127,0
2025-07-04,SKU007,Dairy,29.9,92,128,0
2025-07-05,SKU007,Dairy,31.42,170,50,1
2025-07-06,SKU007,Dairy,30.65,99,121,0
2025-07-07,SKU007,Dairy,28.77,121,99,0
2025-07-08,SKU007,Dairy,30.39,124,96,1
2025-07-09,SKU007,Dairy,30.44,98,122,0
2025-07-10,SKU007,Dairy,28.93,92,128,0
2025-07-11,SKU007,Dairy,30.56,128,92,1
2025-07-12,SKU007,Dairy,29.21,151,69,1
2025-07-13,SKU007,Dairy,29.75,95,125,0
2025-07-14,SKU007,Dairy,30.39,106,114,0
2025-07-15,SKU007,Dairy,30.27,126,94,1
2025-07-16,SKU007,Dairy,30.1,150,70,1
2025-07-17,SKU007,Dairy,31.18,91,129,0
2025-07-18,SKU007,Dairy,30.93,105,115,0
2025-07-19,SKU007,Dairy,30.97,88,132,0
2025-07-20,SKU007,Dairy,28.77,106,114,0
2025-07-21,SKU007,Dairy,31.31,143,77,1
2025-07-22,SKU007,Dairy,29.57,107,113,0
2025-07-23,SKU007,Dairy,31.33,130,90,0
2025-07-24,SKU007,Dairy,30.91,108,112,0
2025-07-25,SKU007,Dairy,28.93,90,130,0
2025-07-26,SKU007,Dairy,28.72,118,102,0
2025-07-27,SKU007,Dairy,29.67,113,107,0
2025-07-28,SKU007,Dairy,29.15,121,99,1
2025-07-29,SKU007,Dairy,29.86,122,98,1
2025-07-30,SKU007,Dairy,28.59,115,105,0
2025-07-31,SKU007,Dairy,30.63,88,132,0
2025-08-01,SKU007,Dairy,31.17,148,72,1
2025-08-02,SKU007,Dairy,31.32,90,130,0
2025-08-03,SKU007,Dairy,30.09,99,121,0
2025-08-04,SKU007,Dairy,30.8,152,68,1
2025-08-05,SKU007,Dairy,30.84,96,124,0
2025-08-06,SKU007,Dairy,31.02,112,108,0
2025-08-07,SKU007,Dairy,31.37,98,122,0
2025-08-08,SKU007,Dairy,30.87,107,113,0
2025-08-09,SKU007,Dairy,30.68,92,128,0
2025-08-10,SKU007,Dairy,31.08,91,129,0
2025-08-11,SKU007,Dairy,30.08,116,104,0
2025-08-12,SKU007,Dairy,31.21,92,128,0
2025-08-13,SKU007,Dairy,31.32,95,125,0
2025-08-14,SKU007,Dairy,29.48,120,100,1
2025-08-15,SKU007,Dairy,30.08,90,130,0
2025-08-16,SKU007,Dairy,29.72,128,92,0
2025-08-17,SKU007,Dairy,30.4,118,102,1
2025-08-18,SKU007,Dairy,30.03,108,112,0
2025-08-19,SKU007,Dairy,29.74,129,91,0
2025-08-20,SKU007,Dairy,28.56,157,63,1
2025-08-21,SKU007,Dairy,28.62,96,124,0
2025-08-22,SKU007,Dairy,29.12,99,121,0
2025-08-23,SKU007,Dairy,30.49,122,98,0
2025-08-24,SKU007,Dairy,29.05,104,116,0
2025-08-25,SKU007,Dairy,31.17,88,132,0
2025-08-26,SKU007,Dairy,31.34,100,120,0
2025-08-27,SKU007,Dairy,30.24,120,100,0
2025-08-28,SKU007,Dairy,30.32,112,108,0
2025-08-29,SKU007,Dairy,31.24,168,52,1
2025-08-30,SKU007,Dairy,30.94,125,95,0
2025-08-31,SKU007,Dairy,30.32,113,107,0
2025-09-01,SKU007,Dairy,28.59,130,90,0
2025-09-02,SKU007,Dairy,30.1,129,91,0
2025-09-03,SKU007,Dairy,31.2,117,103,0
2025-09-04,SKU007,Dairy,29.25,90,130,0
2025-09-05,SKU007,Dairy,30.5,100,120,0
2025-09-06,SKU007,Dairy,29.27,109,111,0
2025-09-07,SKU007,Dairy,30.92,92,128,0
2025-09-08,SKU007,Dairy,28.67,104,116,0
2025-09-09,SKU007,Dairy,30.61,168,52,1
2025-09-10,SKU007,Dairy,30.62,152,68,1
2025-09-11,SKU007,Dairy,29.13,101,119,0
2025-09-12,SKU007,Dairy,28.57,107,113,0
2025-09-13,SKU007,Dairy,29.53,158,62,1
2025-09-14,SKU007,Dairy,29.33,131,89,0
2025-09-15,SKU007,Dairy,30.13,144,76,1
2025-09-16,SKU007,Dairy,29.09,149,71,1
2025-09-17,SKU007,Dairy,30.24,112,108,0
2025-09-18,SKU007,Dairy,30.2,134,86,1
2025-09-19,SKU007,Dairy,28.54,101,119,0
2025-09-20,SKU007,Dairy,28.63,90,130,0
2025-09-21,SKU007,Dairy,29.98,126,94,0
2025-09-22,SKU007,Dairy,29.93,103,117,0
2025-09-23,SKU007,Dairy,31.19,131,89,0
2025-09-24,SKU007,Dairy,28.81,155,65,1
2025-09-25,SKU007,Dairy,30.92,103,117,0
2025-09-26,SKU007,Dairy,30.16,115,105,0
2025-09-27,SKU007,Dairy,31.15,125,95,0
2025-09-28,SKU007,Dairy,30.09,100,120,0
2025-09-29,SKU007,Dairy,29.26,111,109,0
2025-09-30,SKU007,Dairy,28.78,88,132,0
2025-10-01,SKU007,Dairy,28.97,95,125,0
2025-10-02,SKU007,Dairy,28.96,119,101,0
2025-10-03,SKU007,Dairy,30.59,103,117,0
2025-10-04,SKU007,Dairy,30.99,122,98,0
2025-10-05,SKU007,Dairy,29.89,156,64,1
2025-10-06,SKU007,Dairy,28.98,123,97,0
2025-10-07,SKU007,Dairy,28.77,114,106,0
2025-10-08,SKU007,Dairy,28.95,113,107,0
2025-10-09,SKU007,Dairy,30.86,117,103,0
2025-10-10,SKU007,Dairy,31.37,88,132,0
2025-10-11,SKU007,Dairy,29.36,125,95,1
2025-10-12,SKU007,Dairy,31.13,113,107,0
2025-10-13,SKU007,Dairy,29.32,105,115,0
2025-10-14,SKU007,Dairy,30.47,106,114,0
2025-10-15,SKU007,Dairy,30.56,117,103,0
2025-10-16,SKU007,Dairy,31.14,107,113,0
2025-10-17,SKU007,Dairy,29.06,106,114,0
2025-10-18,SKU007,Dairy,29.99,132,88,1
2025-10-19,SKU007,Dairy,28.8,114,106,0
2025-10-20,SKU007,Dairy,29.52,94,126,0
2025-10-21,SKU007,Dairy,28.87,96,124,0
2025-10-22,SKU007,Dairy,28.65,147,73,1
2025-10-23,SKU007,Dairy,29.55,128,92,0
2025-10-24,SKU007,Dairy,31.33,104,116,0
2025-10-25,SKU007,Dairy,31.44,105,115,0
2025-10-26,SKU007,Dairy,31.06,99,121,0
2025-10-27,SKU007,Dairy,30.26,128,92,1
2025-10-28,SKU007,Dairy,30.48,99,121,0
2025-10-29,SKU007,Dairy,30.05,161,59,1
2025-10-30,SKU007,Dairy,29.11,102,118,0
2025-10-31,SKU007,Dairy,30.65,129,91,0
2025-11-01,SKU007,Dairy,30.35,105,115,0
2025-11-02,SKU007,Dairy,29.36,99,121,0
2025-11-03,SKU007,Dairy,30.21,129,91,0
2025-11-04,SKU007,Dairy,30.71,108,112,0
2025-11-05,SKU007,Dairy,28.89,107,113,0
2025-11-06,SKU007,Dairy,29.16,110,110,0
2025-11-07,SKU007,Dairy,30.68,97,123,0
2025-11-08,SKU007,Dairy,31.07,92,128,0
2025-11-09,SKU007,Dairy,29.39,115,105,1
2025-11-10,SKU007,Dairy,30.03,94,126,0
2025-11-11,SKU007,Dairy,30.65,95,125,0
2025-11-12,SKU007,Dairy,29.58,108,112,0
2025-11-13,SKU007,Dairy,29.14,143,77,1
2025-11-14,SKU007,Dairy,31.35,118,102,1
2025-11-15,SKU007,Dairy,30.26,124,96,0
2025-11-16,SKU007,Dairy,30.87,110,110,0
2025-11-17,SKU007,Dairy,29.07,107,113,0
2025-11-18,SKU007,Dairy,29.1,100,120,0
2025-11-19,SKU007,Dairy,29.49,110,110,0
2025-11-20,SKU007,Dairy,30.16,96,124,0
2025-11-21,SKU007,Dairy,30.41,88,132,0
2025-11-22,SKU007,Dairy,29.04,158,62,1
2025-11-23,SKU007,Dairy,31.29,122,98,0
2025-11-24,SKU007,Dairy,30.48,106,114,0
2025-11-25,SKU007,Dairy,28.96,125,95,0
2025-11-26,SKU007,Dairy,29.39,119,101,0
2025-11-27,SKU007,Dairy,29.8,100,120,0
2025-11-28,SKU007,Dairy,29.82,110,110,0
2025-11-29,SKU007,Dairy,30.4,134,86,1
2025-11-30,SKU007,Dairy,30.78,126,94,0
2025-12-01,SKU007,Dairy,28.8,128,92,0
2025-12-02,SKU007,Dairy,31.18,129,91,0
2025-12-03,SKU007,Dairy,29.0,130,90,0
2025-12-04,SKU007,Dairy,30.55,131,89,0
2025-12-05,SKU007,Dairy,31.0,146,74,1
2025-12-06,SKU007,Dairy,28.91,115,105,0
2025-12-07,SKU007,Dairy,28.77,117,103,0
2025-12-08,SKU007,Dairy,28.56,154,66,1
2025-12-09,SKU007,Dairy,29.79,106,114,0
2025-12-10,SKU007,Dairy,29.43,170,50,1
2025-12-11,SKU007,Dairy,31.08,93,127,0
2025-12-12,SKU007,Dairy,30.32,104,116,0
2025-12-13,SKU007,Dairy,29.98,95,125,0
2025-12-14,SKU007,Dairy,31.01,94,126,0
2025-12-15,SKU007,Dairy,30.07,110,110,0
2025-12-16,SKU007,Dairy,29.47,98,122,0
2025-12-17,SKU007,Dairy,30.62,111,109,0
2025-12-18,SKU007,Dairy,28.98,107,113,0
2025-12-19,SKU007,Dairy,30.97,106,114,0
2025-12-20,SKU007,Dairy,31.11,111,109,0
2025-12-21,SKU007,Dairy,29.3,113,107,0
2025-12-22,SKU007,Dairy,28.8,127,93,0
2025-12-23,SKU007,Dairy,29.61,96,124,0
2025-12-24,SKU007,Dairy,30.4,104,116,0
2025-12-25,SKU007,Dairy,30.63,90,130,0
2025-12-26,SKU007,Dairy,29.53,122,98,0
2025-12-27,SKU007,Dairy,29.79,109,111,0
2025-12-28,SKU007,Dairy,28.66,143,77,1
2025-12-29,SKU007,Dairy,31.3,104,116,0
2025-12-30,SKU007,Dairy,29.19,114,106,1
2025-12-31,SKU007,Dairy,28.56,115,105,0
