Date,SKU,Category,Price,Sales,Stock,Promotion
2025-05-14,SKU002,Snacks,14.99,195,105,0
2025-05-15,SKU002,Snacks,15.26,293,7,1
2025-05-16,SKU002,Snacks,15.42,161,139,0
2025-05-17,SKU002,Snacks,14.58,164,136,0
2025-05-18,SKU002,Snacks,15.15,187,113,0
2025-05-19,SKU002,Snacks,15.63,275,25,1
2025-05-20,SKU002,Snacks,15.56,239,61,0
2025-05-21,SKU002,Snacks,14.41,257,43,1
2025-05-22,SKU002,Snacks,14.28,240,60,1
2025-05-23,SKU002,Snacks,15.24,195,105,0
2025-05-24,SKU002,Snacks,14.84,238,62,1
2025-05-25,SKU002,Snacks,15.46,236,64,0
2025-05-26,SKU002,Snacks,15.06,270,30,1
2025-05-27,SKU002,Snacks,15.57,204,96,0
2025-05-28,SKU002,Snacks,14.87,199,101,0
2025-05-29,SKU002,Snacks,14.86,238,62,0
2025-05-30,SKU002,Snacks,15.25,198,102,0
2025-05-31,SKU002,Snacks,14.99,182,118,0
2025-06-01,SKU002,Snacks,15.08,207,93,0
2025-06-02,SKU002,Snacks,14.6,231,69,0
2025-06-03,SKU002,Snacks,14.89,211,89,0
2025-06-04,SKU002,Snacks,15.67,214,86,0
2025-06-05,SKU002,Snacks,14.83,225,75,1
2025-06-06,SKU002,Snacks,15.41,191,109,0
2025-06-07,SKU002,Snacks,15.02,185,115,0
2025-06-08,SKU002,Snacks,14.6,213,87,1
2025-06-09,SKU002,Snacks,14.76,294,6,1
2025-06-10,SKU002,Snacks,15.48,203,97,0
2025-06-11,SKU002,Snacks,15.07,166,134,0
2025-06-12,SKU002,Snacks,14.72,210,90,0
2025-06-13,SKU002,Snacks,14.83,166,134,0
2025-06-14,SKU002,Snacks,14.32,234,66,1
2025-06-15,SKU002,Snacks,14.93,219,81,0
2025-06-16,SKU002,Snacks,15.08,223,77,1
2025-06-17,SKU002,Snacks,14.54,176,124,0
2025-06-18,SKU002,Snacks,15.19,208,92,0
2025-06-19,SKU002,Snacks,15.71,201,99,0
2025-06-20,SKU002,Snacks,14.72,168,132,0
2025-06-21,SKU002,Snacks,15.7,190,110,0
2025-06-22,SKU002,Snacks,14.47,238,62,0
2025-06-23,SKU002,Snacks,14.56,290,10,1
2025-06-24,SKU002,Snacks,14.85,164,136,0
2025-06-25,SKU002,Snacks,15.54,198,102,0
2025-06-26,SKU002,Snacks,14.94,281,19,1
2025-06-27,SKU002,Snacks,15.01,255,45,1
2025-06-28,SKU002,Snacks,15.69,203,97,0
2025-06-29,SKU002,Snacks,14.98,223,77,0
2025-06-30,SKU002,Snacks,14.77,231,69,0
2025-07-01,SKU002,Snacks,15.14,219,81,0
2025-07-02,SKU002,Snacks,14.65,200,100,0
2025-07-03,SKU002,Snacks,14.96,186,114,0
2025-07-04,SKU002,Snacks,15.04,162,138,0
2025-07-05,SKU002,Snacks,15.5,216,84,0
2025-07-06,SKU002,Snacks,14.94,164,136,0
2025-07-07,SKU002,Snacks,14.88,227,73,0
2025-07-08,SKU002,Snacks,15.14,181,119,0
2025-07-09,SKU002,Snacks,15.69,162,138,0
2025-07-10,SKU002,Snacks,15.62,181,119,0
2025-07-11,SKU002,Snacks,15.27,214,86,0
2025-07-12,SKU002,Snacks,15.56,218,82,0
2025-07-13,SKU002,Snacks,15.0,290,10,1
2025-07-14,SKU002,Snacks,14.51,188,112,0
2025-07-15,SKU002,Snacks,14.86,287,13,1
2025-07-16,SKU002,Snacks,14.97,258,42,1
2025-07-17,SKU002,Snacks,15.03,166,134,0
2025-07-18,SKU002,Snacks,15.7,243,57,1
2025-07-19,SKU002,Snacks,14.68,307,0,1
2025-07-20,SKU002,Snacks,14.49,236,64,0
2025-07-21,SKU002,Snacks,15.21,178,122,0
2025-07-22,SKU002,Snacks,14.61,223,77,0
2025-07-23,SKU002,Snacks,14.56,219,81,0
2025-07-24,SKU002,Snacks,15.45,289,11,1
2025-07-25,SKU002,Snacks,14.53,162,138,0
2025-07-26,SKU002,Snacks,14.28,291,9,1
2025-07-27,SKU002,Snacks,15.41,224,76,0
2025-07-28,SKU002,Snacks,15.39,208,92,0
2025-07-29,SKU002,Snacks,15.14,212,88,0
2025-07-30,SKU002,Snacks,14.82,195,105,0
2025-07-31,SKU002,Snacks,14.61,219,81,0
2025-08-01,SKU002,Snacks,14.93,206,94,0
2025-08-02,SKU002,Snacks,15.74,182,118,0
2025-08-03,SKU002,Snacks,14.9,172,128,0
2025-08-04,SKU002,Snacks,15.61,175,125,0
2025-08-05,SKU002,Snacks,14.54,199,101,0
2025-08-06,SKU002,Snacks,15.01,178,122,0
2025-08-07,SKU002,Snacks,14.99,166,134,0
2025-08-08,SKU002,Snacks,14.37,281,19,1
2025-08-09,SKU002,Snacks,15.03,220,80,1
2025-08-10,SKU002,Snacks,15.21,187,113,0
2025-08-11,SKU002,Snacks,15.59,220,80,0
2025-08-12,SKU002,Snacks,15.09,285,15,1
2025-08-13,SKU002,Snacks,15.14,167,133,0
2025-08-14,SKU002,Snacks,14.25,195,105,0
2025-08-15,SKU002,Snacks,15.34,229,71,0
2025-08-16,SKU002,Snacks,14.97,170,130,0
2025-08-17,SKU002,Snacks,15.61,175,125,0
2025-08-18,SKU002,Snacks,15.53,194,106,0
2025-08-19,SKU002,Snacks,14.64,164,136,0
2025-08-20,SKU002,Snacks,15.67,198,102,0
2025-08-21,SKU002,Snacks,14.7,170,130,0
2025-08-22,SKU002,Snacks,15.64,206,94,0
2025-08-23,SKU002,Snacks,15.16,199,101,0
2025-08-24,SKU002,Snacks,14.99,169,131,0
2025-08-25,SKU002,Snacks,15.22,161,139,0
2025-08-26,SKU002,Snacks,15.03,232,68,0
2025-08-27,SKU002,Snacks,15.65,217,83,0
2025-08-28,SKU002,Snacks,14.4,198,102,0
2025-08-29,SKU002,Snacks,15.65,174,126,0
2025-08-30,SKU002,Snacks,14.76,197,103,0
2025-08-31,SKU002,Snacks,15.46,166,134,0
2025-09-01,SKU002,Snacks,14.49,238,62,0
2025-09-02,SKU002,Snacks,14.35,175,125,0
2025-09-03,SKU002,Snacks,14.5,220,80,0
2025-09-04,SKU002,Snacks,15.28,186,114,0
2025-09-05,SKU002,Snacks,14.98,264,36,1
2025-09-06,SKU002,Snacks,14.76,216,84,0
2025-09-07,SKU002,Snacks,14.85,199,101,0
2025-09-08,SKU002,Snacks,15.09,235,65,0
2025-09-09,SKU002,Snacks,15.51,216,84,0
2025-09-10,SKU002,Snacks,15.0,231,69,0
2025-09-11,SKU002,Snacks,14.43,310,0,1
2025-09-12,SKU002,Snacks,15.02,212,88,0
2025-09-13,SKU002,Snacks,15.38,286,14,1
2025-09-14,SKU002,Snacks,14.39,221,79,0
2025-09-15,SKU002,Snacks,14.36,236,64,0
2025-09-16,SKU002,Snacks,14.95,207,93,0
2025-09-17,SKU002,Snacks,14.75,162,138,0
2025-09-18,SKU002,Snacks,14.42,168,132,0
2025-09-19,SKU002,Snacks,14.49,255,45,1
2025-09-20,SKU002,Snacks,14.72,237,63,0
2025-09-21,SKU002,Snacks,14.99,227,73,0
2025-09-22,SKU002,Snacks,15.66,180,120,0
2025-09-23,SKU002,Snacks,15.59,202,98,0
2025-09-24,SKU002,Snacks,14.91,222,78,0
2025-09-25,SKU002,Snacks,15.27,221,79,0
2025-09-26,SKU002,Snacks,14.93,168,132,0
2025-09-27,SKU002,Snacks,15.5,179,121,0
2025-09-28,SKU002,Snacks,15.45,208,92,0
2025-09-29,SKU002,Snacks,15.27,165,135,0
2025-09-30,SKU002,Snacks,14.81,189,111,0
2025-10-01,SKU002,Snacks,14.82,185,115,0
2025-10-02,SKU002,Snacks,14.77,265,35,1
2025-10-03,SKU002,Snacks,14.87,228,72,0
2025-10-04,SKU002,Snacks,15.13,227,73,0
2025-10-05,SKU002,Snacks,14.84,183,117,0
2025-10-06,SKU002,Snacks,15.7,220,80,0
2025-10-07,SKU002,Snacks,15.12,191,109,0
2025-10-08,SKU002,Snacks,14.93,176,124,0
2025-10-09,SKU002,Snacks,15.69,233,67,1
2025-10-10,SKU002,Snacks,15.74,234,66,1
2025-10-11,SKU002,Snacks,14.53,309,0,1
2025-10-12,SKU002,Snacks,15.06,161,139,0
2025-10-13,SKU002,Snacks,14.86,214,86,0
2025-10-14,SKU002,Snacks,14.95,197,103,0
2025-10-15,SKU002,Snacks,14.6,236,64,0
2025-10-16,SKU002,Snacks,15.05,195,105,0
2025-10-17,SKU002,Snacks,14.34,186,114,0
2025-10-18,SKU002,Snacks,14.64,200,100,0
2025-10-19,SKU002,Snacks,14.83,238,62,0
2025-10-20,SKU002,Snacks,14.5,291,9,1
2025-10-21,SKU002,Snacks,14.91,192,108,0
2025-10-22,SKU002,Snacks,15.57,184,116,0
2025-10-23,SKU002,Snacks,14.97,169,131,0
2025-10-24,SKU002,Snacks,15.47,215,85,0
2025-10-25,SKU002,Snacks,14.38,198,102,0
2025-10-26,SKU002,Snacks,14.71,297,3,1
2025-10-27,SKU002,Snacks,14.89,204,96,0
2025-10-28,SKU002,Snacks,15.2,187,113,0
2025-10-29,SKU002,Snacks,14.93,282,18,1
2025-10-30,SKU002,Snacks,15.01,197,103,0
2025-10-31,SKU002,Snacks,15.02,229,71,0
2025-11-01,SKU002,Snacks,14.84,308,0,1
2025-11-02,SKU002,Snacks,14.5,170,130,0
2025-11-03,SKU002,Snacks,15.3,217,83,0
2025-11-04,SKU002,Snacks,14.29,186,114,0
2025-11-05,SKU002,Snacks,14.99,233,67,0
2025-11-06,SKU002,Snacks,15.33,186,114,0
2025-11-07,SKU002,Snacks,15.37,171,129,0
2025-11-08,SKU002,Snacks,14.83,176,124,0
2025-11-09,SKU002,Snacks,14.68,200,100,0
2025-11-10,SKU002,Snacks,14.82,160,140,0
2025-11-11,SKU002,Snacks,15.67,222,78,0
2025-11-12,SKU002,Snacks,15.54,180,120,0
2025-11-13,SKU002,Snacks,15.6,272,28,1
2025-11-14,SKU002,Snacks,15.19,175,125,0
2025-11-15,SKU002,Snacks,14.75,168,132,0
2025-11-16,SKU002,Snacks,14.82,186,114,0
2025-11-17,SKU002,Snacks,15.23,221,79,0
2025-11-18,SKU002,Snacks,14.68,175,125,0
2025-11-19,SKU002,Snacks,14.71,219,81,0
2025-11-20,SKU002,Snacks,14.89,265,35,1
2025-11-21,SKU002,Snacks,14.46,237,63,0
2025-11-22,SKU002,Snacks,14.58,181,119,0
2025-11-23,SKU002,Snacks,15.06,287,13,1
2025-11-24,SKU002,Snacks,15.69,215,85,0
2025-11-25,SKU002,Snacks,14.42,192,108,0
2025-11-26,SKU002,Snacks,15.15,167,133,0
2025-11-27,SKU002,Snacks,15.63,191,109,0
2025-11-28,SKU002,Snacks,14.71,168,132,0
2025-11-29,SKU002,Snacks,14.99,205,95,0
2025-11-30,SKU002,Snacks,14.44,297,3,1
2025-12-01,SKU002,Snacks,15.35,172,128,0
2025-12-02,SKU002,Snacks,15.04,198,102,0
2025-12-03,SKU002,Snacks,14.3,208,92,0
2025-12-04,SKU002,Snacks,14.39,173,127,0
2025-12-05,SKU002,Snacks,15.19,222,78,0
2025-12-06,SKU002,Snacks,14.53,165,135,0
2025-12-07,SKU002,Snacks,14.49,176,124,0
2025-12-08,SKU002,Snacks,15.45,206,94,0
2025-12-09,SKU002,Snacks,15.48,212,88,1
2025-12-10,SKU002,Snacks,14.98,238,62,0
2025-12-11,SKU002,Snacks,14.55,179,121,0
2025-12-12,SKU002,Snacks,14.9,215,85,1
2025-12-13,SKU002,Snacks,15.59,228,72,1
2025-12-14,SKU002,Snacks,15.66,226,74,0
2025-12-15,SKU002,Snacks,14.65,282,18,1
2025-12-16,SKU002,Snacks,15.32,194,106,0
2025-12-17,SKU002,Snacks,15.44,194,106,0
2025-12-18,SKU002,Snacks,15.15,194,106,0
2025-12-19,SKU002,Snacks,14.32,216,84,0
2025-12-20,SKU002,Snacks,15.54,216,84,0
2025-12-21,SKU002,Snacks,15.69,275,25,1
2025-12-22,SKU002,Snacks,14.82,234,66,0
2025-12-23,SKU002,Snacks,14.91,183,117,0
2025-12-24,SKU002,Snacks,15.71,163,137,0
2025-12-25,SKU002,Snacks,14.93,206,94,0
2025-12-26,SKU002,Snacks,14.57,160,140,0
2025-12-27,SKU002,Snacks,15.73,217,83,1
2025-12-28,SKU002,Snacks,15.01,237,63,0
2025-12-29,SKU002,Snacks,14.38,237,63,0
2025-12-30,SKU002,Snacks,15.17,172,128,0
2025-12-31,SKU002,Snacks,15.38,177,123,0
